,LVal_bin,RVal_bin,conf
308,0,4,0.7589001287342386
309,4,0,0.6406319363400178
310,3,5,0.6429750556918256
311,0,1,0.8384924154627047
312,3,2,0.2531179576231177
313,1,1,0.6844609663977697
314,5,0,0.7014263542855499
315,4,5,0.755275254295717
316,3,1,0.8560253368487865
317,2,5,0.5024148814288905
318,4,1,0.8195551018634225
319,1,1,0.77936016999559
320,5,0,0.6891775327836355
321,0,3,0.7495212259022339
322,0,4,0.8059026434559146
323,1,0,0.4220336842281325
324,3,0,0.8932455948992095
325,0,2,0.7532095399504943
326,2,2,0.748164647941747
327,4,2,0.7287065624288099
328,5,1,0.570798018925445
329,0,1,0.5262626345889307
330,2,4,0.5016365758394682
331,0,0,0.44818240168795287
332,3,1,0.6249473069242074
333,1,2,0.3865144779561134
334,4,0,0.5371693652805273
335,3,4,0.6337341059546847
336,1,4,0.6929166498148721
337,1,2,0.4219437297122348
338,0,5,0.918444176058387
339,4,3,0.8472619644062533
340,5,2,0.8138023554747666
341,3,3,0.7813990377250584
342,3,0,0.5885691933693613
343,3,4,0.31762980375973343
344,1,4,0.6269618285193559
345,4,0,0.7983696954285238
346,4,4,0.55525201476151
347,1,0,0.6024723306666641
348,4,2,0.7914738284110763
349,5,4,0.6917594877831252
350,2,1,0.2980259833312932
351,0,2,0.8285786061266015
352,3,2,0.6514514177273045
353,2,0,0.9162078817817075
354,4,1,0.5937401308697814
355,3,5,0.8835195942405117
356,0,4,0.7072683434420397
357,0,1,0.7293278262168607
358,1,5,0.7722775117971444
359,1,3,0.8272929051884322
360,4,1,0.7262661930916061
361,3,5,0.8460606728828284
362,0,5,0.8914684255447817
363,0,4,0.8364655610655852
364,3,3,0.7609451945203297
365,4,3,0.8394993967426714
366,1,1,0.1922135835343319
367,4,2,0.6814940870613114
368,3,4,0.11547664602525201
369,2,0,0.5952297688404289
370,0,3,0.8565412277188655
371,0,1,0.45536859968069504
372,3,1,0.653366756970787
373,5,0,0.9199986218417494
374,3,1,0.3984689912829846
375,1,4,0.8659954865797157
376,4,5,0.7868929588452407
377,3,0,0.5214229265629868
378,2,4,0.827033671466769
379,0,1,0.6884179361009313
380,2,5,0.2991044823093907
381,1,2,0.5489878919052449
382,0,2,0.8380613281621757
383,2,1,0.6097139580429575
384,5,4,0.5211507928770034
385,1,2,0.6550581574045692
386,3,4,0.8184432599343427
387,4,4,0.5544716608176327
388,4,0,0.7364769662319444
389,0,0,0.6464959701639027
390,2,2,0.5376543852080179
391,4,1,0.5352485572721093
392,4,2,0.8735398260377503
393,1,5,0.8052895246190366
394,4,0,0.859609570221009
395,0,4,0.7937864838132156
396,5,2,0.7094253631580236
397,3,0,0.8322026736704373
398,0,2,0.7093826118715417
399,5,1,0.5351611710699721
400,1,0,0.2515985387455647
401,3,2,0.5224840669491602
402,1,0,0.7376602344829215
403,1,3,0.7334633089784227
404,1,4,0.7499891461748567
405,4,5,0.46650643819502197
406,2,2,0.37104443338131954
407,4,4,0.43194864215763146
408,4,2,0.18601569050164604
409,1,4,0.6780971204316117
410,3,0,0.5890521590676947
411,4,0,0.8232580779805547
412,4,1,0.5858459672711778
413,3,1,0.6370959466203775
414,0,1,0.43805333320433587
415,2,5,0.6287144170098442
416,4,2,0.7819353458752163
417,0,4,0.49511828930505125
418,4,3,0.8048264539259326
419,2,0,0.8188577918293628
420,0,0,0.02936304726293551
421,3,2,0.5573382462209161
422,4,1,0.543556944187376
423,1,2,0.6031515947955277
424,0,1,0.4219260990650561
425,3,3,0.25268130546106804
426,0,5,0.6228280178791333
427,1,0,0.5028383997925181
428,5,0,0.7523062351491928
429,2,1,0.603730597414759
430,0,4,0.6313165836018438
431,5,4,0.7773853043190516
432,3,1,0.6725900007811044
433,1,2,0.7120133723716272
434,1,4,0.5745365535164977
435,3,4,0.5481271573383308
436,1,3,0.5907360413747569
437,5,2,0.7378821777986397
438,5,1,0.743064652383348
439,1,0,0.3379022528267375
440,4,0,0.8150360776549807
441,3,0,0.8191477496388792
442,2,4,0.6256272536383628
443,0,2,0.4866925330224384
444,1,1,0.22123702107265508
445,3,5,0.8132715094125015
446,3,4,0.4385458445101507
447,0,2,0.664674581119556
448,0,3,0.7572274632218774
449,1,5,0.7670909832459366
450,4,2,0.8509445058698493
451,0,2,0.8414270742587104
452,0,3,0.6824760600512623
453,2,1,0.5238432856003944
454,2,2,0.7510969668406305
455,3,0,0.3217218284171069
456,3,0,0.5493799776903279
457,4,0,0.6842021900234058
458,4,3,0.5974378673009841
459,1,0,0.4376495196026225
460,4,1,0.6685295471686409
461,3,1,0.8396821854446123
462,1,2,0.6994977896723382
463,4,5,0.7472983371443429
464,3,4,0.7262061452091843
465,4,2,0.45039742574836494
466,4,4,0.5831480514726044
467,1,4,0.9207450547125525
468,1,1,0.40453425126963244
469,1,0,0.5081517143925703
470,5,0,0.6827330500802868
471,5,2,0.5247056986253057
472,1,3,0.3050248372617596
473,0,1,0.09999862161812867
474,1,2,0.5286035216360435
475,0,4,0.33425663049042115
476,2,4,0.4112571771899362
477,5,4,0.7155912782950862
478,2,5,0.7103821062711366
479,0,2,0.6175579549640197
480,0,5,0.6060273351697597
481,3,5,0.443799213470485
482,1,5,0.32702532070113766
483,4,1,0.7141690367687273
484,3,3,0.5650680612600699
485,2,0,0.8174177348971639
486,4,0,0.6934596448187961
487,5,1,0.6844780810139949
488,3,4,0.7251159285267034
489,3,2,0.5943870718177175
490,3,1,0.3267340291622268
491,0,0,0.3668929777836578
492,0,1,0.42012166621126706
493,0,4,0.24259882570315885
494,1,4,0.476750733982964
495,0,1,0.5979761986176804
496,2,5,0.790976538081709
497,1,4,0.6527059798326242
498,0,0,0.1954208896517675
499,1,2,0.414980458927777
500,4,2,0.5971335882229069
501,1,4,0.8320594093324231
502,1,2,0.3699743324889524
503,0,2,0.6788596003517544
504,3,2,0.6146027354704198
505,4,0,0.8156579553683188
506,4,4,0.8140882434659816
507,0,4,0.6103445323197756
508,5,2,0.8951230768426919
509,0,3,0.7039425535056582
510,3,4,0.6908463469781054
511,2,1,0.23787733489834212
512,2,0,0.7148050022758141
513,4,0,0.7105727768652825
514,0,2,0.6388377859425689
515,3,1,0.5233919353363408
516,5,1,0.7870625356717552
517,0,1,0.6492379549057159
518,0,4,0.8337699822807527
519,2,4,0.3461411812144614
520,4,3,0.6898675818762584
521,0,5,0.6601771645751244
522,3,3,0.5685259928765154
523,3,4,0.8994622129546789
524,1,0,0.6841659420524774
525,5,4,0.8884889505209664
526,4,5,0.47681536246149664
527,3,5,0.6209213628596488
528,5,0,0.8065467279309738
529,1,0,0.38617322376443647
530,2,2,0.7908420789363277
531,1,5,0.746330936786808
532,3,0,0.7112143483618918
533,4,1,0.8713559713291731
534,1,1,0.5751477265424794
535,4,1,0.6316359671949622
536,3,1,0.6150290509880552
537,3,0,0.580308059120976
538,4,2,0.8885392440196567
539,1,3,0.6958288716094487
540,5,1,0.7552735321321604
541,0,4,0.8335439598220056
542,2,1,0.7148014185920866
543,3,5,0.6773510618937731
544,1,0,0.25466715743041396
545,4,3,0.5328430209193313
546,2,4,0.4316956992766084
547,0,2,0.8256242950012318
548,4,0,0.7193755453041492
549,0,0,0.1424601721132107
550,1,4,0.30791145140283044
551,4,0,0.4270489194604245
552,0,4,0.7692568710494059
553,2,5,0.34826184219468037
554,1,2,0.2974520703956444
555,3,1,0.32971670879033704
556,4,1,0.748240324712553
557,3,1,0.36434291819481074
558,1,2,0.2953055922146332
559,1,5,0.6467466251730808
560,4,2,0.4948132478653584
561,1,0,0.7046055203546208
562,0,1,0.6159858874297405
563,4,2,0.6617341918349348
564,5,0,0.9172010881448911
565,1,1,0.47478748763938927
566,3,0,0.7899707164645595
567,4,4,0.7128734306378824
568,4,1,0.3732045098963183
569,3,4,0.22545224741505726
570,0,1,0.38415387122218236
571,3,2,0.15331786637929076
572,0,5,0.7787165561604482
573,1,3,0.8267263129541851
574,0,3,0.7513834284286576
575,3,4,0.36193773443711164
576,3,3,0.6509478807620659
577,4,5,0.5132805819884431
578,2,0,0.73747892498385
579,1,4,0.7739885372089681
580,5,2,0.3918214003940492
581,3,0,0.5003953957135691
582,2,2,0.8287604431793808
583,0,2,0.65087103592927
584,5,4,0.35686534043210844
585,2,4,0.6219403038011267
586,1,0,0.2069852926013692
587,0,5,0.8174366267950339
588,5,0,0.520229695418282
589,4,0,0.44851034272027446
590,4,1,0.4688425986297675
591,1,1,0.3077133965174929
592,3,1,0.7478443681584648
593,3,4,0.06509388072838648
594,1,2,0.5718199755643655
595,4,5,0.4583993490013918
596,1,2,0.5227547591455542
597,2,2,0.5171517374235515
598,5,2,0.7871135413499024
599,4,3,0.5264909746748571
600,3,3,0.514302885115737
601,4,2,0.6706395128910456
602,3,4,0.7165729863039675
603,2,5,0.6729219930802574
604,3,0,0.5113580900022501
605,4,0,0.4128073414147092
606,2,0,0.5903629957397467
607,4,1,0.7978374444015298
608,2,3,0.28504901236156527
609,1,3,0.3532504873600361
610,4,4,0.4605478912053517
611,3,5,0.41425838098091133
612,0,0,0.43295237601848513
613,5,1,0.5775962057721894
614,3,2,0.42311626171585165
615,0,4,0.5606682940430511
616,2,0,0.7736626247917059
617,5,4,0.6195987996308208
618,0,1,0.3147586283509114
619,2,2,0.4549664155942706
620,3,1,0.5325839918087907
621,2,4,0.6385105472723742
622,1,4,0.6893486618090711
623,0,2,0.452570966718787
624,1,5,0.6750423558916249
625,1,1,0.5064614897470392
626,1,4,0.5634809541866965
627,4,2,0.4580832636072946
628,3,0,0.5876701641622886
629,3,3,0.6935514260117558
630,0,1,0.4559229632149555
631,2,1,0.5939941197856526
632,4,4,0.792990084438631
633,1,5,0.8047133579243508
634,1,0,0.5324164916436035
635,5,0,0.3022098695829512
636,4,2,0.49867336746141094
637,3,0,0.6933014592868204
638,1,1,0.30299494992910647
639,5,1,0.6431732563085714
640,3,2,0.6685108658437742
641,2,5,0.618656069311339
642,4,1,0.6435215245624504
643,3,5,0.7877479526734694
644,3,1,0.5947158937918046
645,0,2,0.5686435110291164
646,0,2,0.47425247836285567
647,4,0,0.7254058028316922
648,3,1,0.21040282810832786
649,1,3,0.636788001352768
650,0,4,0.6379411417282352
651,4,3,0.9381086167452627
652,5,4,0.6773349382818603
653,3,4,0.7570046373947761
654,4,1,0.7914169760232833
655,1,2,0.5375065641987626
656,3,4,0.7348571250711992
657,2,4,0.7564177117038208
658,0,1,0.7471377675961758
659,5,2,0.882067897838958
660,1,4,0.867184976253325
661,0,4,0.49409011261446456
662,4,5,0.6736499512244345
663,1,0,0.6160324292620513
664,0,3,0.841887079580277
665,2,0,0.7371664860935185
666,2,2,0.738165668247365
667,0,5,0.748298642022256
668,3,0,0.7763960311711929
669,1,2,0.9154882987989794
670,0,0,0.5353014486979762
671,1,4,0.7236153695729955
672,4,2,0.5807337235241617
673,4,0,0.8123742334757543
674,0,3,0.41359709170898296
675,1,2,0.13388151061781622
676,0,2,0.8913324551868572
677,1,0,0.6535199917996516
678,1,1,0.07969853316667028
679,3,1,0.8158786443050807
680,0,1,0.7050488087263828
681,3,0,0.38801318073235347
682,4,0,0.8280236829862638
683,3,3,0.7689751654927157
684,4,1,0.6526512177933548
685,2,2,0.7091939557016287
686,0,4,0.7313730459896673
687,3,4,0.288420360740927
688,0,2,0.5947783431163666
689,1,3,0.42611148636419244
690,3,1,0.2667173109047782
691,5,1,0.9552908878781623
692,2,5,0.3902640320779197
693,1,4,0.638183919124671
694,0,0,0.7267483655681891
695,4,0,0.845510037016278
696,4,2,0.48686385160607
697,1,2,0.6422912133786599
698,3,0,0.7060958417774871
699,4,3,0.6767145703512244
700,3,4,0.777254768322829
701,4,5,0.5449534421161636
702,3,5,0.3244231565988106
703,5,4,0.5634911669200563
704,4,2,0.6376427003952052
705,0,5,0.7728859230864613
706,1,5,0.7671737925979877
707,4,4,0.8201871032080015
708,0,1,0.5239560155100211
709,3,2,0.8470153881941754
710,2,0,0.6918529695904829
711,4,1,0.756037708750514
712,1,0,0.19040509718775328
713,2,1,0.35006078531576174
714,1,4,0.7228381446018991
715,2,4,0.38421285544989325
716,0,4,0.7871696530234544
717,5,2,0.889101735055432
718,5,0,0.8260653829420903
719,5,1,0.7618600885185877
720,0,4,0.8342520625654299
721,5,4,0.8505873472914214
722,4,0,0.788948421192378
723,0,1,0.3962242243729416
724,1,4,0.3399612302492744
725,2,4,0.2702386190466115
726,4,1,0.7270765502759794
727,3,3,0.336784043430513
728,0,4,0.7267505785783972
729,1,4,0.7613040130982284
730,1,0,0.18581582030631633
731,1,2,0.11564696059973552
732,1,2,0.2190153732663795
733,3,2,0.8638537571307392
734,3,5,0.8471924995246874
735,3,0,0.5152475570510198
736,3,4,0.8265690655419656
737,0,2,0.6324438411902741
738,4,2,0.7309863929069084
739,3,1,0.44350850641740364
740,1,5,0.6814129574085519
741,1,1,0.2782924955473794
742,4,0,0.760895863581502
743,4,1,0.6310808945766351
744,3,4,0.36362933832227956
745,2,5,0.5658893925585244
746,0,3,0.6242994428026769
747,3,0,0.6465750186820128
748,5,0,0.6510029232184056
749,2,2,0.4194467325244811
750,0,5,0.7615639551364762
751,4,5,0.6448705882903374
752,5,2,0.8737450829704435
753,1,3,0.6914480056430815
754,2,1,0.6840657767044103
755,2,0,0.6303809533637524
756,4,2,0.4642286795408641
757,0,2,0.8889285268548346
758,1,0,0.6194472529755473
759,4,4,0.7499108491803086
760,0,0,0.3668167518611078
761,0,1,0.39548399591641514
762,3,1,0.6009679407253076
763,4,3,0.7655346888626348
764,3,0,0.46582701864384773
765,3,4,0.49798924688795493
766,0,4,0.7135236059681638
767,1,0,0.5256594399384906
768,1,0,0.08820420868766582
769,0,2,0.7668599003714744
770,5,0,0.8205135599243026
771,0,5,0.8935063178280567
772,0,4,0.7506620909145243
773,1,5,0.9037618796140229
774,4,4,0.3706513509212163
775,0,1,0.46128944100292735
776,3,4,0.6135374200958476
777,3,2,0.5729382848727923
778,0,3,0.7274801992273112
779,0,0,0.30129272948475483
780,4,1,0.7790105519224825
781,1,2,0.6047721533236067
782,4,2,0.41343514358605776
783,3,0,0.5984027228957817
784,4,2,0.4030774071407702
785,4,0,0.7758148577753564
786,2,4,0.2221767421552634
787,3,1,0.577116834209114
788,5,4,0.379438294118028
789,3,3,0.7091473667379333
790,2,1,0.8666904530281622
791,1,3,0.42720650990099784
792,1,4,0.8208025513475391
793,0,2,0.8406466042568256
794,1,1,0.5815463731074271
795,2,2,0.6405923919210433
796,4,3,0.6548870458836442
797,1,4,0.8660838061629476
798,3,5,0.8832125890846375
799,4,0,0.8111447395447782
800,5,1,0.44462205362919743
801,2,0,0.5608443265432037
802,4,1,0.8253137454569356
803,4,5,0.3380538538980609
804,2,5,0.3330323736641354
805,1,2,0.6291141525668513
806,3,1,0.3895564038760743
807,0,1,0.6408043988152028
808,5,2,0.6443140006398395
809,0,2,0.46406868323230815
810,3,4,0.34917197432606745
811,1,4,0.2382509530601955
812,1,0,0.5765430971778074
813,3,1,0.49976683575064973
814,5,1,0.8122509124952568
815,1,3,0.6508594554932438
816,0,1,0.7222635984343353
817,0,0,0.6468310154739719
818,3,0,0.8642356094855993
819,0,4,0.8630023763031183
820,0,4,0.7994695649360354
821,3,1,0.4487921852842512
822,2,2,0.397582958975231
823,4,5,0.5452923816944514
824,4,3,0.35127803769431293
825,1,0,0.19768887249260336
826,2,0,0.05822648173598333
827,5,4,0.5035730792295857
828,4,1,0.809430237388987
829,0,3,0.7140202189595166
830,4,0,0.6292039966449517
831,2,4,0.31191673030060985
832,4,2,0.48238160141255765
833,5,0,0.6874606365988055
834,3,5,0.5783694047734441
835,2,1,0.655375542971705
836,3,2,0.5995821174734738
837,0,5,0.7461344697114236
838,3,0,0.4265525921654118
839,0,1,0.1519023421991972
840,1,2,0.4006283329934413
841,3,4,0.4043982477645275
842,1,1,0.5278590304661452
843,0,2,0.365339822103585
844,1,2,0.45060734546098286
845,4,0,0.6205641814230703
846,4,2,0.6232921493853126
847,3,3,0.5764508745805595
848,5,2,0.948655891754988
849,2,5,0.7067406335755225
850,1,4,0.5947706033210691
851,4,1,0.7773918878252919
852,4,4,0.003866210666182694
853,1,5,0.8924346655595444
854,3,1,0.47069717778278575
855,1,0,0.6427531447821374
856,2,2,0.4367299691791978
857,5,0,0.7650005907106358
858,4,2,0.3753113244857341
859,0,2,0.8052724893307253
860,0,1,0.7484559459165082
861,4,0,0.7739559784840402
862,1,2,0.4942307507057993
863,3,0,0.6749041077772604
864,4,1,0.7030921621321065
865,1,4,0.6794998699311244
866,0,0,0.39238547169806753
867,3,1,0.8229251476409898
868,0,2,0.7835799598854283
869,3,2,0.821380560212894
870,1,4,0.5082823822098299
871,4,2,0.6911583679172996
872,0,4,0.3476737353474977
873,2,1,0.710342858220807
874,1,2,0.6463371681643542
875,3,3,0.5305168216593716
876,0,4,0.6686238402742138
877,3,5,0.36903386152245415
878,2,4,0.41932028482442896
879,1,5,0.6076783017882157
880,5,1,0.7018176816539051
881,3,0,0.615754594639976
882,5,2,0.7907344605203207
883,4,5,0.4746815748787107
884,2,5,0.8711730245588452
885,4,4,0.5646969613729321
886,3,4,0.6482710841290971
887,0,3,0.29813259712254353
888,1,3,0.2905206369599839
889,2,0,0.7533188041230169
890,0,1,0.6491777155955029
891,1,0,0.6711422718184187
892,0,5,0.3129729229988882
893,5,4,0.818710199895812
894,4,3,0.5242195050952201
895,1,1,0.3735828576801331
896,4,1,0.8445603247422818
897,3,4,0.7815954189597561
898,4,0,0.5826195954841316
899,3,2,0.5271252003701085
900,0,1,0.8061663236526537
901,4,1,0.5816638066868063
902,4,3,0.704083066098137
903,1,5,0.30699184474598373
904,4,5,0.2393693547078167
905,4,0,0.4875076362004288
906,4,2,0.6461751369794281
907,1,1,0.196329510141798
908,0,3,0.5542890566397501
909,3,5,0.8191421208190511
910,2,2,0.4958925627459855
911,5,4,0.5162735699484952
912,3,0,0.645345611340153
913,1,0,0.5413187900990413
914,0,2,0.6828252401938848
915,1,2,0.44716457271808396
916,2,5,0.8313141125483459
917,2,1,0.40045408578734365
918,3,1,0.560653154379938
919,5,0,0.7084441432190581
920,1,4,0.834454502213695
921,1,2,0.5371342590529945
922,4,0,0.6254517544193647
923,1,4,0.6831881800162939
924,4,1,0.5931565808525354
925,2,4,0.6816625875088171
926,2,0,0.6359170670627191
927,5,1,0.6742277982311864
928,0,0,0.6583768261325305
929,4,2,0.8460317802912446
930,1,0,0.6849066419181205
931,0,1,0.575912944791141
932,4,4,0.6434066626117436
933,0,2,0.45836146874260825
