,LVal_bin,RVal_bin,confReport
348,3,0,0.7599090442540734
349,0,2,0.6520867636489784
350,5,1,0.6109141287861329
351,1,4,0.6227699619186887
352,1,4,0.6837827784751753
353,3,3,0.6794317964700266
354,4,0,0.7344214719262031
355,2,2,0.6047299351400193
356,2,5,0.5876370642293469
357,3,1,0.6940624871209056
358,2,4,0.6451548317417876
359,3,2,0.5541895842981165
360,3,5,0.6320478644102709
361,4,5,0.3772224590443879
362,0,0,0.6974561826321379
363,1,0,0.7337307428939192
364,2,5,0.8628083144540747
365,0,1,0.803686867711559
366,1,0,0.4639010840913915
367,0,3,0.8725551539489669
368,4,3,0.6346444859140812
369,0,1,0.8083169269086544
370,4,1,0.7662899940077568
371,3,1,0.7146447156903685
372,1,4,0.8976613136967151
373,1,2,0.6706073693352523
374,1,3,0.8095413215213072
375,4,0,0.9015514242058423
376,0,5,0.8867843114084787
377,5,0,0.8676084175966462
378,3,1,0.7443200525765279
379,1,2,0.8370103649977381
380,1,5,0.8716067065014298
381,3,0,0.6438334870594888
382,5,2,0.5085803153763868
383,2,4,0.751533423277997
384,3,3,0.6933985746745255
385,1,1,0.39668391307585904
386,0,4,0.7649625122458925
387,3,4,0.24300394826613697
388,4,2,0.47996381554367107
389,2,2,0.41786814626959645
390,4,2,0.9024173920658423
391,0,2,0.927464101604434
392,3,0,0.9155687114073272
393,5,1,0.8985805135378613
394,4,4,0.6733258725968504
395,0,4,0.7633754194238338
396,3,4,0.7658946658744342
397,3,2,0.6979496459754524
398,5,4,0.6312546136406026
399,2,1,0.6442019175739109
400,1,4,0.7817147139738235
401,4,1,0.8620682963913532
402,0,2,0.7153745076501867
403,4,0,0.8106038721866775
404,2,0,0.9286972574874623
405,4,1,0.7658478195213851
406,2,5,0.6376391623915802
407,5,2,0.7805496286671597
408,2,2,0.6102656997525097
409,3,0,0.5233331553296482
410,0,2,0.7404597969568406
411,5,1,0.7252519139048723
412,0,0,0.3437708233114167
413,0,1,0.5523754893698835
414,1,1,0.36885117864321715
415,0,4,0.8887195323311512
416,4,0,0.748643267090578
417,4,0,0.7108527382151695
418,4,2,0.5515270482322056
419,3,1,0.8151362285112921
420,0,5,0.9181604996140516
421,0,4,0.8420635392022954
422,3,3,0.5808702975659876
423,4,1,0.6873504091208996
424,2,1,0.5590601292281894
425,1,5,0.7720313291685144
426,3,2,0.6690016838094088
427,1,0,0.5406512049535425
428,4,5,0.6070437435305533
429,1,2,0.6279280963556865
430,0,2,0.6439216110208393
431,1,0,0.6103201462276934
432,2,0,0.7072324919688483
433,5,0,0.7502786944956042
434,3,0,0.758769892439624
435,1,4,0.5579206813102148
436,4,2,0.532913213843557
437,3,4,0.4653380369253266
438,4,3,0.7099702551766022
439,3,1,0.5842555553079356
440,3,5,0.6033203649750478
441,0,3,0.5810086913267769
442,1,4,0.7499820610552311
443,1,2,0.7507634144101409
444,0,1,0.5216273664467586
445,2,4,0.6522612697358078
446,5,4,0.698754680514714
447,1,3,0.7167414479919416
448,4,4,0.57001662461607
449,3,4,0.6438184378151376
450,2,4,0.8162667823304479
451,4,5,0.6794457669033593
452,1,2,0.8580942930279917
453,2,1,0.4613393396546875
454,0,5,0.759547792006733
455,4,1,0.7123184479180742
456,4,0,0.7811607251796189
457,3,0,0.6769420590069356
458,1,1,0.4195944268100045
459,5,1,0.8343261111596469
460,1,0,0.6704304631972041
461,3,5,0.6704194681281304
462,1,3,0.7379052693956798
463,0,4,0.709865950125977
464,1,5,0.60241611391352
465,4,3,0.8459875947447449
466,3,3,0.7905349479202337
467,4,4,0.8211331725861803
468,1,2,0.7731300697342344
469,4,1,0.5421932430297542
470,3,0,0.39136772427133587
471,3,1,0.5978362226635835
472,0,0,0.5508020943058559
473,0,4,0.6587522032102475
474,1,4,0.922256468898412
475,3,1,0.6362350554612507
476,0,1,0.16553102218841012
477,0,2,0.6266108508444045
478,0,2,0.6051343417141368
479,3,4,0.7001347974116685
480,4,2,0.6601292254215015
481,3,4,0.6582589187380513
482,2,5,0.8412319892715246
483,0,3,0.8459687055538929
484,2,0,0.4588750577329985
485,4,2,0.7731011013461999
486,2,2,0.6393818364387063
487,5,4,0.7142686564224618
488,5,2,0.7509217311402515
489,4,0,0.7971129075142743
490,5,0,0.8677364453126148
491,0,1,0.632534019635154
492,1,4,0.7199327425997263
493,3,2,0.7747380070093633
494,1,0,0.619642479514027
495,3,2,0.7092120590730769
496,5,2,0.7158848373118271
497,0,2,0.7818591928885719
498,1,0,0.535388414097707
499,2,2,0.5607252309768652
500,1,2,0.8652113350398585
501,4,2,0.6284591896918256
502,0,4,0.9119847205779575
503,2,1,0.7566833055961534
504,4,3,0.8023396289821322
505,2,4,0.6533424683669659
506,3,1,0.7857141145849748
507,2,5,0.6612311054898039
508,4,2,0.3884245970759881
509,1,2,0.6777694354444278
510,4,1,0.7389672635390314
511,3,4,0.48536834440424703
512,1,4,0.8739980795818592
513,5,0,1.0175119744833392
514,4,5,0.4823190747628947
515,5,4,0.777158347855192
516,3,3,0.7706319907772599
517,4,0,0.723089805660795
518,3,0,0.846899878838285
519,3,5,0.856402598399671
520,5,1,0.7698006516664344
521,1,1,0.6563647246541116
522,3,4,0.8676197318669752
523,0,1,0.7639375716281098
524,1,5,0.8944130379430654
525,3,0,0.858574004520932
526,3,1,0.5096837573770114
527,4,1,0.7055884866053767
528,1,4,0.7116354201077887
529,0,3,0.7736184803306267
530,0,2,0.7815244071076676
531,0,5,0.7473827388083598
532,4,0,0.854605810073393
533,0,1,0.7349163570025475
534,0,4,0.722589657483287
535,4,4,0.487677999702095
536,0,0,0.3538782005035111
537,1,0,0.5479043134043511
538,2,0,0.8791605085384357
539,1,3,0.7526287392775932
540,1,2,0.7235093940647569
541,5,2,0.4835895715178984
542,5,4,0.5992746303110156
543,2,0,0.7519294185691128
544,4,2,0.578204718329307
545,3,1,0.6630590908719352
546,0,3,0.878131825435757
547,1,2,0.7572136908617056
548,1,5,0.8476443345903463
549,2,2,0.4756203942800261
550,5,0,0.7988518675220533
551,4,3,0.2693775446487903
552,2,5,0.7377385174147688
553,1,0,0.6158906256354386
554,5,1,0.8570536219071628
555,0,2,0.7925373770011253
556,0,1,0.6356390262834422
557,1,4,0.5933284234637863
558,2,4,0.1789377812973577
559,1,1,0.5209866361932537
560,3,4,0.43791657480552687
561,0,2,0.3622554826994572
562,1,0,0.3313024355502727
563,3,5,0.5837551196445243
564,1,3,0.866561165576395
565,4,0,0.7947356531629441
566,1,4,0.7523930146879338
567,0,5,0.853018659018243
568,0,4,0.7698483993866201
569,3,0,0.8655275469298831
570,0,1,0.8325047983464202
571,3,2,0.38784240659016134
572,4,1,0.7377263016201993
573,0,4,0.5821617105080434
574,4,2,0.5668963798048444
575,2,1,0.7079970647927804
576,0,0,0.6547203341456868
577,4,1,0.8683173526065616
578,3,4,0.6046493103798376
579,4,5,0.7007910728064617
580,3,1,0.6167856098203648
581,4,0,0.9179995729112416
582,4,4,0.7299384926120447
583,3,3,0.4271035704969953
584,3,0,0.8414758176850494
585,5,0,0.8288119078145514
586,1,2,0.6070349255378878
587,0,2,0.6680627969808827
588,2,2,0.6551488792785464
589,4,4,0.5791693811193486
590,0,2,0.7808664313335935
591,1,5,0.9566786163879595
592,2,4,0.631185473880586
593,2,5,0.42313277177968756
594,1,4,0.6774212171123623
595,4,5,0.5035336401122611
596,3,1,0.6359388388429548
597,2,0,0.595332234370985
598,2,1,0.44479286825583453
599,5,1,0.5480035095855277
600,4,1,0.6366461264349481
601,1,0,0.6163741125126257
602,5,2,0.638929654935034
603,1,2,0.283110915744631
604,3,0,0.6744018491072452
605,1,1,0.4594407461741853
606,0,4,0.8933505257445447
607,0,0,0.6144881084995898
608,0,5,0.761765216493436
609,4,3,0.5700873490730864
610,4,0,0.5311443175631444
611,3,4,0.599335048762402
612,1,3,0.7215476380175293
613,4,2,0.6119795140263616
614,0,1,0.4741140052505437
615,3,4,0.5903501302069384
616,0,3,0.8029305859026025
617,3,0,0.6951192308207386
618,3,5,0.551018770915145
619,0,4,0.585977953260953
620,3,3,0.5269749299354599
621,4,2,0.6465474930139224
622,4,1,0.6200417423243818
623,1,0,0.3094107446793398
624,3,1,0.5785806641775839
625,1,4,0.786555741532704
626,3,2,0.5953519790756936
627,0,1,0.5943323118981784
628,4,0,0.4729599501721946
629,5,4,0.5502298212473485
630,1,5,0.8003847915209512
631,3,1,0.3652556667758003
632,0,2,0.5948270801013693
633,4,4,0.6028800781047098
634,0,4,0.8609236349658421
635,2,5,0.8443919999018181
636,4,3,0.7103892574577135
637,0,3,0.7789533112483688
638,0,1,0.8037052472314821
639,5,4,0.6076463705327062
640,2,4,0.6619780464368831
641,1,4,0.6853099019249321
642,1,3,0.6360030381099981
643,3,1,0.5291259616490138
644,4,5,0.423801169686302
645,4,1,0.6604304023593851
646,3,4,0.8224033794058252
647,3,3,0.7692048074733783
648,4,0,0.834052272656122
649,2,0,0.5845499217558643
650,1,2,0.8079799285415324
651,2,1,0.701962177511836
652,4,2,0.7262941907825032
653,3,0,0.7560511020241265
654,1,1,0.8091497836597992
655,3,0,0.7298081705701214
656,5,0,0.8128099416346348
657,3,5,0.629324570353852
658,1,0,0.5891751998263179
659,1,4,0.843560707606724
660,4,1,0.8020651976694537
661,1,2,0.6263992011035711
662,0,4,0.9262199399224242
663,3,4,0.3314739891789366
664,4,0,0.7327555620040415
665,0,0,0.8142159371851697
666,5,2,0.4850265969397932
667,5,1,0.8816112953679734
668,4,2,0.3765519070372599
669,2,2,0.6052056929838862
670,1,0,0.2715946470166979
671,0,5,0.8370895065087994
672,0,2,0.5934160101815282
673,0,1,0.27290137229528566
674,3,2,0.8163608864013441
675,2,0,0.7070211480970183
676,3,4,0.6071477033258532
677,2,5,0.6954507926011732
678,4,2,0.5380472735159153
679,1,4,0.684283464620359
680,3,1,0.6778904174676215
681,0,2,0.7765761409608423
682,1,5,0.676941540325021
683,3,4,0.4183432490126564
684,1,4,0.8358837002668722
685,3,5,0.5807618022805401
686,3,3,0.4990112379818335
687,2,4,0.5161071388339463
688,4,4,0.4937758161567113
689,3,0,0.6483002671937323
690,5,0,0.8948422960162656
691,1,2,0.7692739135671949
692,0,3,0.7154790534408925
693,4,0,0.8962824050231362
694,1,0,0.4754308424300986
695,5,1,0.6240393646661629
696,0,2,0.7109075248379003
697,0,1,0.7828696190173849
698,4,1,0.6133966739095587
699,0,5,0.8258447621932451
700,3,1,0.6895279882497599
701,5,4,0.5793644724465592
702,4,0,0.780892256729395
703,3,2,0.47871804163022025
704,0,0,0.6468627238908901
705,1,2,0.5227819044064753
706,4,1,0.7768715469961561
707,1,1,0.8182159174746316
708,0,1,0.6149534568090981
709,1,3,0.7960292799819652
710,1,0,0.5525497013835955
711,4,5,0.46766180600306545
712,0,4,0.8115801474491525
713,4,3,0.7642094023014395
714,5,2,0.7647873366987583
715,2,1,0.4571457910263145
716,2,2,0.48917408354944925
717,4,2,0.5678160153714877
718,3,0,0.7546127891654038
719,0,4,0.8884791487110313
720,1,1,0.5782157924008651
721,5,4,0.5829409248842705
722,4,2,0.4745725981246209
723,0,1,0.5215307633305062
724,0,5,0.6721092968513878
725,4,1,0.6086015513989438
726,4,1,0.9094963860282642
727,0,0,0.46592764051557434
728,3,1,0.622064943725226
729,2,2,0.5348674280790764
730,4,5,0.47595948088215945
731,3,0,0.7726017030218167
732,1,4,0.7826379367801803
733,0,2,0.7787327171443729
734,1,4,0.5516353965045505
735,0,4,0.7844231047040027
736,4,3,0.6509687436209491
737,3,4,0.5068650712888072
738,1,2,0.5867322540933868
739,4,4,0.713473599030394
740,5,2,0.8190712711429946
741,4,0,0.6758465368873413
742,1,2,0.5556534771865913
743,5,0,0.8607156444438276
744,1,0,0.41227225231932463
745,0,1,0.5411860171684596
746,3,3,0.6349237272625144
747,3,1,0.7053776380488859
748,4,2,0.7044161044133347
749,0,4,0.5974971475976405
750,3,0,0.7470478257751684
751,4,0,0.86549208499648
752,5,1,0.7008601767756071
753,1,0,0.49216894272380635
754,0,3,0.8271670678259706
755,3,4,0.5767807848597114
756,2,0,0.5644765241976606
757,2,5,0.8007209466820869
758,3,5,0.6180436826299835
759,0,2,0.643423236373083
760,1,3,0.5038735002752942
761,3,2,0.527815666083613
762,1,5,0.7941091873743987
763,2,1,0.7662984614803647
764,2,4,0.47663203526054676
765,3,1,0.57999955444569
766,1,0,0.5124338715735622
767,4,5,0.6844362623973484
768,2,1,0.6486920404436456
769,0,1,0.7015340494355635
770,4,1,0.6218143880960237
771,2,4,0.8699999732899277
772,4,0,0.7747569127491526
773,1,2,0.542492134907953
774,1,1,0.5994266964512026
775,3,0,0.28744176658435655
776,0,4,0.785618734701095
777,3,0,0.8283427840699846
778,1,4,0.767622384572762
779,5,0,0.8290833103087518
780,1,2,0.5699999026125812
781,1,0,0.48497364810954585
782,3,4,0.7680924410321864
783,1,3,0.6576340372512485
784,1,5,0.5408586809698397
785,5,1,0.8101223231886475
786,5,4,0.6953290830478775
787,3,3,0.41651727002009664
788,2,2,0.2782720310043013
789,4,3,0.8290497939745972
790,4,2,0.5912614525433033
791,0,5,0.9318438624349267
792,3,1,0.9097400237002009
793,0,1,0.7581964201915778
794,4,0,0.8408148256771507
795,0,3,0.8571822678736104
796,1,4,0.6332233781580971
797,3,2,0.6623271926819769
798,5,2,0.7961952052081532
799,0,4,0.8584325922952344
800,0,0,0.6279944450127062
801,2,0,0.8758211560105266
802,3,5,0.7844831460595947
803,4,4,0.894264070632351
804,3,4,0.46103018679663005
805,0,2,0.6897445687994117
806,4,2,0.3163088005289195
807,2,5,0.8569984379661718
808,4,1,0.4684691692906584
809,0,2,0.8195212186969247
810,5,0,0.6866269305675986
811,3,5,0.44551103663802477
812,4,4,0.7794664788699055
813,4,1,0.9683661091669811
814,4,2,0.7655565625524756
815,4,2,0.49945215978396934
816,0,2,0.7044578985887026
817,0,5,0.7727857066855198
818,4,0,0.7954560469384856
819,2,2,0.7226032258326403
820,4,1,0.6327086857463494
821,0,1,0.6734968267045703
822,3,0,0.7328970791979881
823,3,4,0.5653113337900001
824,4,0,0.8009001408716032
825,0,4,0.8127961406784708
826,3,3,0.733809776154396
827,1,5,0.8200625267036095
828,5,4,0.8773429402323067
829,4,5,0.5244015739412962
830,1,0,0.5568966278172898
831,0,2,0.9014539230118328
832,1,4,0.5449411001807123
833,2,4,0.5831180281313967
834,3,1,0.7232066244218776
835,0,4,0.8582870209657436
836,1,2,0.36856691154460863
837,1,2,0.5947858951823046
838,2,1,0.6349023835571064
839,5,2,0.8823955313867998
840,1,3,0.652587338526992
841,2,5,0.7396959783694359
842,1,1,0.06380029670138214
843,0,3,0.8047189426898463
844,3,2,0.5291310284720072
845,4,3,0.6175834028423774
846,0,0,0.6053024321119637
847,3,4,0.6364757848986217
848,1,4,0.17911974449600068
849,1,0,0.7468229033952658
850,3,0,0.7205424902800154
851,5,1,0.7670446247693038
852,2,0,0.8624547966761873
853,3,1,0.6478730993756016
854,0,1,0.8909089630029452
855,4,4,0.716463807315528
856,4,2,0.5501865667599325
857,1,0,0.3245946930082746
858,0,2,0.739384603892452
859,0,1,0.5242471391354121
860,3,1,0.6351153332311147
861,3,1,0.6524343756230716
862,1,4,0.800591930112155
863,4,1,0.7927934794440349
864,5,0,0.5216330288252324
865,0,4,0.973792983127466
866,0,5,0.8570546295149924
867,0,4,0.7261504975643678
868,2,0,0.7163036357951632
869,1,0,0.8624975888850024
870,3,2,0.6714618129659634
871,3,0,0.6779543679936129
872,1,2,0.7231405092968842
873,0,3,0.6773092772070375
874,5,2,0.7073660503119933
875,5,1,0.9119890042160832
876,3,0,0.8091856847649308
877,4,5,0.6008920408772018
878,4,3,0.7135010709929369
879,1,4,0.45146594565931547
880,3,4,0.6947413941430249
881,0,1,0.6092864551307423
882,3,5,0.7641463567680079
883,0,2,0.6683963859848538
884,3,4,0.48687664290556454
885,2,1,0.7273296502852885
886,4,2,0.7320285195266109
887,0,0,0.7947384110710124
888,3,3,0.7118491654720928
889,4,0,0.47871764420615226
890,1,1,0.7743077764356391
891,4,1,0.7003530508788786
892,2,4,0.9167229869697959
893,4,0,0.7699074088976147
894,2,2,0.7205476160356824
895,1,2,0.6009515682577378
896,1,3,0.8162400177885812
897,1,5,0.6758265453453993
898,2,5,0.7496598977805551
899,5,4,0.6839459104600085
900,1,1,0.6651787562080959
901,1,0,0.7449260282024568
902,3,1,0.6713817077808747
903,4,1,0.6879438946151539
904,3,1,0.7545016486118494
905,0,1,0.7209811962637034
906,5,4,0.38364935616819873
907,0,5,0.8572759666191444
908,5,0,0.8248983522872413
909,0,2,0.6878625562129743
910,3,2,0.31520763617380987
911,4,0,0.8205381138758859
912,0,3,0.656430654180811
913,1,2,0.6292788627442727
914,3,3,0.43841196038577024
915,0,2,0.9338459590314145
916,5,1,0.8063744373025431
917,4,1,0.5255265065109984
918,3,4,0.5256825983864577
919,1,4,0.605661167137089
920,4,3,0.38653641574724706
921,2,0,0.6291106691619813
922,1,3,0.7080280986523024
923,3,0,0.5267871642240726
924,2,2,0.6281587894238264
925,3,5,0.5182397958009062
926,1,0,0.3929076589881568
927,4,0,0.6829252172506857
928,4,2,0.4946376633822991
929,1,4,0.6815123326902759
930,4,4,0.6648789850258249
931,4,2,0.5577711157460188
932,1,2,0.15260851204192144
933,3,4,0.5956422938014752
