,LVal_bin,RVal_bin,conf
933,3,4,0.5566169494130944
934,2,1,0.3679235395360656
935,0,0,0.49026335411334887
936,0,4,0.8112047012694548
937,0,4,0.8459809163552496
938,0,1,0.971787229323727
939,3,0,0.8334552002431983
940,2,5,0.8311080533373474
941,4,5,0.4032788478489159
942,2,4,0.6049087262318112
943,5,2,0.3944158923911502
944,1,5,0.6354404695756558
945,4,2,0.4337853780116576
946,4,1,0.815740325071554
947,2,5,0.5538625322124164
948,3,3,0.6413690033334393
949,4,1,0.6512147410239305
950,3,5,0.6297736434221849
951,2,4,0.6504919508459005
952,2,2,0.658171641894835
953,3,0,0.9345058964921715
954,1,0,0.5368666872306473
955,3,4,0.6127597108286466
956,4,3,0.6538291100196513
957,5,2,0.40385206183695854
958,0,1,0.9506354136505479
959,1,4,0.8049668583991545
960,0,5,0.8980839099455862
961,0,2,0.6772645120134838
962,4,0,0.6705451747806591
963,0,4,0.7167859142804933
964,1,1,0.8620357719873716
965,1,0,0.5327750365177218
966,0,4,0.7037305132298289
967,0,0,0.5898500058028999
968,5,0,0.7818817330035627
969,2,0,0.6495226282318793
970,0,1,0.7681967507904829
971,3,1,0.6086089301189784
972,1,3,0.6555261375385891
973,4,2,0.5702680360901907
974,4,0,0.854458042637559
975,3,1,0.7179668073379594
976,5,4,0.39527841310344836
977,2,1,0.5173283086844894
978,1,2,0.5675766415272893
979,5,1,0.5736858223193013
980,4,4,0.6258029499961466
981,1,2,0.5769910824622018
982,1,5,0.6313819456812082
983,0,2,0.5260263283696124
984,3,4,0.7042858878265704
985,4,5,0.5898667260873377
986,0,3,0.6325272534400147
987,3,0,0.5387151517325658
988,3,2,0.5105266958802656
989,1,4,0.601763227208478
990,3,1,0.7160551272306489
991,2,5,0.6777360627821016
992,1,4,0.7423582529249849
993,4,5,0.5381687327574577
994,5,4,0.45840773258115436
995,4,1,0.640495985444857
996,4,4,0.7149788498551313
997,0,3,0.7730047663146431
998,1,1,0.6814200782906288
999,2,4,0.698941461015739
1000,5,1,0.8135370884301119
1001,0,1,0.6219055480007505
1002,1,0,0.49274430540023845
1003,3,5,0.8356877249200002
1004,1,0,0.8849492277571431
1005,5,0,0.7915699969729283
1006,4,1,0.7038353267477371
1007,4,0,0.9856952220151959
1008,4,2,0.5492378021204524
1009,3,0,0.7345300468259461
1010,1,2,0.9249317328988879
1011,0,4,0.9710542563633329
1012,0,2,0.7712761783299849
1013,2,2,0.5557479280372236
1014,0,0,0.7901786033036232
1015,4,3,0.7448700796312138
1016,5,2,0.5590370447957712
1017,0,1,0.7447744893975322
1018,1,2,0.7395160086485572
1019,1,4,0.5350472106268125
1020,4,0,0.6799760560191153
1021,4,2,0.7678323747231031
1022,3,1,0.8196126528433096
1023,3,4,0.05430399416091039
1024,0,4,0.6485668021679932
1025,1,3,0.5389261671137567
1026,3,4,0.5723054009290481
1027,3,2,0.7980135382681283
1028,3,3,0.8175559364502303
1029,2,0,0.7427766686702916
1030,0,2,0.7616511911130934
1031,3,0,0.852609425868825
1032,1,5,0.7472079298669246
1033,2,1,0.5966238186218722
1034,0,5,0.9647019209493257
1035,1,2,0.8364469303632277
1036,0,1,0.5781601910833775
1037,2,5,0.26910699578992753
1038,2,4,0.6137936967888606
1039,3,4,0.2924473885933394
1040,0,0,0.19422298688647946
1041,5,4,0.37312013951228856
1042,0,3,0.7986146468985158
1043,0,2,0.6908419264544908
1044,4,5,0.42678320637864925
1045,4,0,0.6812436728422161
1046,1,5,0.4410853874842849
1047,5,0,0.7332947927255623
1048,2,2,0.5858644007240837
1049,4,4,0.31273234702426717
1050,4,3,0.6236578173048577
1051,4,1,0.6958650794235454
1052,3,2,0.753177364095617
1053,5,2,0.5810656792450335
1054,3,1,0.7936699843361064
1055,1,2,0.6302260547425239
1056,3,4,0.7322188661998039
1057,0,2,0.8893386618229732
1058,0,4,0.7056180583190985
1059,1,0,0.8781300728583098
1060,1,4,0.2199561582868108
1061,2,1,0.49862108909885555
1062,3,1,0.6177476980534778
1063,3,3,0.25940214773277415
1064,0,5,0.6697738049111969
1065,3,5,0.40471282281507787
1066,3,0,0.8532443044435352
1067,4,2,0.6968291683449558
1068,4,1,0.6129867831439499
1069,4,0,0.7296513242602307
1070,1,4,0.796515409091848
1071,1,0,0.5815771480464892
1072,5,1,0.820981867642138
1073,3,0,0.646209240309145
1074,1,1,0.635725832036556
1075,0,4,0.9596389854277874
1076,2,0,0.47955050445500225
1077,0,1,0.7786285242671183
1078,1,3,0.4998595434455899
1079,4,2,0.3671002826905396
1080,0,3,1.0011762876133234
1081,5,2,0.6058820189595465
1082,3,0,0.4438684422531993
1083,5,0,0.8375083272153504
1084,3,1,0.34564206980733037
1085,2,0,0.7539500666504872
1086,4,0,0.7493793957739766
1087,1,4,0.6460929098684008
1088,3,1,0.6171994654139146
1089,0,4,0.7783640294812202
1090,1,5,0.6476545307420402
1091,2,5,0.4737247003647321
1092,3,5,0.3968792757273373
1093,0,4,0.8627757956359909
1094,4,3,0.6349561438742238
1095,1,0,0.4873554327419841
1096,1,2,0.2336776500184496
1097,4,1,0.9506367130326175
1098,5,1,0.7397463355550711
1099,3,4,0.48839702748825403
1100,3,0,0.6682550147137889
1101,3,2,0.5345798690990664
1102,0,0,0.9093633503243449
1103,2,1,0.5774400270738703
1104,2,2,0.5901149893576618
1105,0,2,0.7385300196093979
1106,1,2,0.49220332431201624
1107,5,4,0.6606877575315069
1108,4,2,0.530107646189476
1109,3,4,0.16522653537390727
1110,1,3,0.6529934522123921
1111,4,1,0.6888906406078598
1112,1,0,0.5722488588274539
1113,4,4,0.4627251781101795
1114,4,5,0.576960606952944
1115,0,5,0.9626896415860626
1116,0,2,0.8138858115649817
1117,1,4,0.4547443438275196
1118,4,0,0.5016711514615743
1119,1,1,0.4531992375591957
1120,2,4,0.31066164483561737
1121,0,1,0.7535971910814541
1122,3,3,0.5256223117837184
1123,0,1,0.7272267719419654
1124,4,2,0.6140551440668028
1125,3,5,0.5161253284758565
1126,4,0,0.9408857592282607
1127,3,4,0.6388589129375081
1128,1,2,0.3583920271938434
1129,4,2,0.41483800071612037
1130,5,2,0.5122361431687261
1131,5,1,0.623249520643646
1132,4,4,0.5820566778301138
1133,1,5,0.640663732863619
1134,0,5,0.9166832226679189
1135,0,4,0.585127854682377
1136,5,0,0.9652179509348852
1137,3,4,0.5299392869015631
1138,0,0,0.38478645673847084
1139,1,4,0.5198546235526892
1140,1,3,0.574195137806631
1141,1,4,0.7313739688998085
1142,5,4,0.4648693279912942
1143,1,2,0.5007538739052454
1144,0,1,0.6247956310119284
1145,4,0,0.8278140184544447
1146,3,1,0.6614723991005965
1147,4,1,0.8501117187992003
1148,0,2,0.7736361639722326
1149,3,3,0.5728307666104078
1150,4,1,0.7739053919687721
1151,4,5,0.4483828924952337
1152,4,2,0.35437156676902193
1153,3,1,0.4900703874191389
1154,2,2,0.6180383094177735
1155,3,0,0.8635164170533558
1156,3,0,0.6576137820734915
1157,2,4,0.30186899357568003
1158,1,0,0.48514785318000797
1159,0,3,0.9645083585913256
1160,0,1,0.7081420480488132
1161,1,0,0.4250409359586838
1162,3,2,0.5915383770813162
1163,2,0,0.8299786263701722
1164,2,5,0.5461749938842699
1165,4,3,0.4933410440652943
1166,0,2,0.7697289463153577
1167,0,4,0.932533058726827
1168,1,1,0.3961614091324097
1169,2,1,0.6118498810760141
1170,1,4,0.5540033961754528
1171,0,1,0.6242961742081085
1172,1,0,0.8254024313127116
1173,4,0,0.7166171969351696
1174,3,0,0.9159707435388282
1175,3,0,0.7769006713607683
1176,5,2,0.6995119321908958
1177,1,1,0.6306465094069025
1178,0,2,0.7554943777232372
1179,2,4,0.2290382104690704
1180,3,2,0.19292905275086975
1181,5,4,0.2352241148496003
1182,4,0,0.5523110164105401
1183,3,5,0.3051027746859463
1184,1,0,0.7673853518653211
1185,3,4,0.5256953022186988
1186,3,4,0.525374737342079
1187,1,2,0.6597958523078244
1188,4,5,0.4271438883513846
1189,0,4,0.8146407335716787
1190,5,1,0.7918830619713322
1191,2,2,0.5337818195415355
1192,3,1,0.6355237860868309
1193,4,3,0.1849374803794545
1194,3,3,0.618541320627209
1195,0,4,0.8899983883261473
1196,1,2,0.7388913301643069
1197,0,2,0.7830037334827439
1198,5,0,0.9024122911243134
1199,0,0,0.4194696012406424
1200,4,2,0.6231817201485201
1201,2,1,0.4475881399198576
1202,4,1,0.7467057388968602
1203,2,0,0.9473769256425465
1204,1,3,0.7302353415695558
1205,1,4,0.6620467769760146
1206,0,3,0.6467872556935835
1207,2,5,0.7523565467272261
1208,1,5,0.6548989295047049
1209,4,2,0.6212399614833242
1210,0,1,0.8057400857065037
1211,0,5,0.7601658903969103
1212,4,4,0.3512506145442687
1213,3,1,0.8067010902380255
1214,4,1,0.7587046921052784
1215,1,0,0.43311161793556374
1216,0,1,0.901276786763679
1217,5,2,0.5786091741534827
1218,0,4,0.8962312745167196
1219,0,2,0.8889878437162002
1220,1,2,0.5062757554673574
1221,1,3,0.1699430604623382
1222,3,1,0.6614997607787636
1223,0,4,0.8650793244125751
1224,4,2,0.5868647402801009
1225,4,0,0.9383695750465778
1226,1,0,0.7645355465188644
1227,3,4,0.6083095788631326
1228,0,3,0.7811517681843908
1229,2,5,0.4481690264818117
1230,4,4,0.4537854485995865
1231,3,1,0.6380176223205081
1232,0,0,0.6831759313268422
1233,0,2,0.8814749059356279
1234,4,3,0.6833870223615135
1235,3,3,0.5245802634094272
1236,5,1,0.6501947209265427
1237,1,2,0.609744032118735
1238,5,4,0.4753007225833409
1239,4,1,0.8474775304170462
1240,4,2,0.5555620263848497
1241,4,5,0.14332077269269441
1242,2,1,0.7006691991633547
1243,0,5,0.9153933669315791
1244,0,1,0.6412583502914673
1245,2,2,0.35005125039647506
1246,2,0,0.8169479868594115
1247,3,4,0.593395510884433
1248,3,2,0.208603326482861
1249,4,0,0.7496698136430439
1250,1,5,0.8479264892292308
1251,2,4,0.2942302946383777
1252,3,0,0.7759182659572206
1253,1,1,0.7285616010351662
1254,5,0,0.7984808719688632
1255,1,4,0.8067343290996764
1256,4,1,0.9277919862180316
1257,3,0,0.5245034758875254
1258,3,5,0.660408306872061
1259,1,4,0.6534592020256861
1260,1,4,0.8264708872381716
1261,1,2,0.5980346707836591
1262,1,5,0.830806478278596
1263,5,1,0.6345382145878179
1264,3,0,0.1451288045323034
1265,5,4,0.11646193475525142
1266,3,4,0.43654286547309135
1267,2,2,0.4162515304383757
1268,0,0,0.46864663482867364
1269,4,1,0.5045403199121902
1270,3,0,0.5805044959342774
1271,0,4,0.5084165533546786
1272,5,2,0.6450943471433112
1273,2,1,0.6562218602621497
1274,0,1,0.5706730310410452
1275,3,1,0.4011437272901952
1276,1,2,0.7407044953454621
1277,1,1,0.4324471536067243
1278,3,2,0.6541567692588854
1279,2,0,0.6101136187268001
1280,1,4,0.8147059774029987
1281,0,2,0.7798568640185867
1282,3,4,0.5245253214407012
1283,0,1,0.3485270887082696
1284,4,0,0.7589686518853618
1285,1,0,0.5372052145433904
1286,2,5,0.5279163722528724
1287,4,2,0.21160244700710773
1288,4,2,0.7273019848623865
1289,3,1,0.66244251246185
1290,1,3,0.7090618110318097
1291,3,5,0.5113868840699685
1292,4,1,0.80830967306284
1293,1,0,0.5578347555813136
1294,4,5,0.4585410879578726
1295,4,4,0.610740955365915
1296,3,3,0.7429922808670438
1297,2,4,0.618159657029702
1298,0,3,0.6742065888338729
1299,4,3,0.7204135672828981
1300,5,0,0.8760719199970763
1301,0,5,0.7995145595780927
1302,4,0,0.9279125545502721
1303,0,2,0.8043115839881118
1304,0,4,0.771140901432399
1305,3,4,0.2953902754521106
1306,3,1,0.8209834691837687
1307,2,1,0.3521945772543499
1308,3,2,0.7147787644671871
1309,1,4,0.5378996902266072
1310,3,0,0.9217557754989523
1311,1,2,0.9296194220775954
1312,2,5,0.5526480839869381
1313,4,0,0.9398682768611922
1314,1,0,0.47810418820439254
1315,4,1,0.856796547509701
1316,0,5,0.9164315866275267
1317,5,2,0.5267448714354762
1318,3,5,0.4917151020219697
1319,1,5,0.7972775586101345
1320,4,3,0.6253317493278676
1321,0,4,0.9392424281935294
1322,4,1,0.8772202697312879
1323,2,0,0.736702654025512
1324,2,4,0.3591790454216254
1325,0,2,0.928640596941718
1326,5,0,0.8765340908340672
1327,0,2,0.9497839401537226
1328,4,5,0.3085217204317883
1329,4,0,0.9801391623660701
1330,5,1,0.6570031122280655
1331,0,1,0.7238640706226979
1332,4,4,0.7236039557776296
1333,3,1,0.7313627013080869
1334,1,3,0.9478703193334299
1335,1,4,0.41591549729544136
1336,4,2,0.7335522985908007
1337,0,3,0.70372476781531
1338,0,1,0.5941546933406388
1339,3,3,0.5867225986341942
1340,1,1,0.4116150400249176
1341,1,2,0.5902192618713812
1342,2,2,0.3684987210275535
1343,3,4,0.7082532106712814
1344,3,0,0.5192138102976064
1345,0,0,0.9483117070251492
1346,4,2,0.6103725271376693
1347,1,0,0.8755791032285023
1348,5,4,0.48960233737137193
1349,0,4,0.8144705873812431
1350,3,1,0.6416191016839711
1351,0,4,0.8013203839540349
1352,0,3,0.8977730553940998
1353,1,2,0.5861481932809034
1354,4,5,0.4262216520949873
1355,3,2,0.6354100282241308
1356,3,0,0.7352240133335731
1357,2,0,0.7387296824187765
1358,2,4,0.6674303379113748
1359,3,4,0.4875893206479407
1360,3,3,0.4402305595385554
1361,2,1,0.4337738763294938
1362,0,5,0.7853122305269997
1363,4,0,0.701911658108425
1364,4,3,0.5831000939962833
1365,1,1,0.6575525947063073
1366,3,1,0.8055142891488603
1367,1,4,0.699207155134022
1368,2,2,0.1575461756379911
1369,4,1,0.7452204063572571
1370,0,1,0.959826184567015
1371,5,2,0.714292485971065
1372,0,0,0.5946134716090562
1373,4,4,0.6235154457714303
1374,4,2,0.6872286352822032
1375,0,4,0.9284728287455936
1376,5,0,0.7202715628869427
1377,1,5,0.6763590252446599
1378,1,3,0.08463429826401189
1379,1,0,0.39883345443871293
1380,0,1,0.4390330670746491
1381,1,0,0.6229658716186303
1382,3,5,0.5901963506751765
1383,3,4,0.5919110894927303
1384,1,4,0.7610081425531189
1385,2,5,0.4182287841647343
1386,0,2,0.7460067646368604
1387,4,0,0.18847116702445713
1388,3,0,0.863124822805672
1389,0,2,0.7140977639613836
1390,4,2,0.644448141676243
1391,5,1,0.6586124290332672
1392,4,1,0.7004502860699091
1393,1,2,0.5971756420018163
1394,5,4,0.5568008670618454
1395,1,3,0.5800506508256764
1396,4,1,0.718885624515992
1397,1,2,0.6604187749042663
1398,0,2,0.39046649754637935
1399,3,0,0.7948347980560553
1400,0,4,0.5599015817552484
1401,4,1,0.6137953703086005
1402,5,2,0.17461591344084534
1403,1,1,0.38675944689141173
1404,2,5,0.6037508607618198
1405,5,1,0.7609289438642808
1406,2,2,0.5981271719226811
1407,4,0,0.20561471971430675
1408,3,5,0.7146427853162611
1409,0,0,0.3076167014572866
1410,0,3,0.8037953965647706
1411,3,4,0.46180719017927435
1412,3,1,0.3044802653074585
1413,3,3,0.22050650797842186
1414,5,4,0.5899541791449067
1415,4,4,0.47667595119245687
1416,1,0,0.7517962485085952
1417,2,4,0.3748779887875107
1418,3,1,0.5464896728815997
1419,2,1,0.7145982649079954
1420,2,0,0.8739714613630923
1421,3,2,0.6310680874831001
1422,0,4,0.8523955675700774
1423,0,1,0.5198540222215939
1424,4,2,0.7577120793160014
1425,5,0,0.8667658127404841
1426,0,5,0.840398579705227
1427,4,0,0.8990600165337134
1428,4,3,0.6481327259338613
1429,4,5,0.6565310096359669
1430,4,2,0.6019386724072262
1431,1,5,0.6314060607276883
1432,0,2,0.5460492325934659
1433,1,0,0.45434412663969764
1434,3,0,0.6449958451848571
1435,0,1,0.5952363999022255
1436,1,2,0.5563684339225609
1437,1,4,0.8047329482344637
1438,1,4,0.7292483445286061
1439,3,4,0.6943514190329517
